,title,description
902,&quot;작년 건보재정 2조원 흑자&quot;…<b>코로나</b>로 병원 발길 줄어든 탓,<b>코로나</b>로 인해 의료 이용자가 줄어든 탓이다. 2년 연속 흑자 덕분에 건보 누적 적립금이 적게 잡아도 20조원이 넘을 것으로 추산된다. 하지만 일상 회복 이후에 다시 적자 전환이 예상돼 중장기 건보재정 전망은 그리... 
903,"삼척시, 영유아 대상 <b>코로나</b>19 예방접종 시행",강원 삼척시가 영유아를 대상으로 <b>코로나</b>19 예방접종을 실시한다고 3일 밝혔다. 대상은 만 6개월에서... 삼척시보건소는 <b>코로나</b>19 방역상황에 대처하기 위해 지난 3일 삼척정월대보름제 행사에 맞춰 영유아 <b>코로나</b>19... 
904,<b>코로나</b>로 멈추더니…강남 도심공항터미널 33년 만에 폐쇄,"<b>코로나</b> 사태로 운영을 중단했던 서울 강남구 삼성동 도심공항터미널이 결국 문을 닫았다고 국토부가... 지난 1990년 문을 연 강남 도심공항터미널은 대한항공 등 주요 항공사의 체크인 서비스를 제공해 왔지만, <b>코로나</b>19... "
905,"통일부 &quot;북한, <b>코로나</b>19 재확산 경계…방역 강화&quot;",통일부는 북한이 최근 <b>코로나</b>19 재확산을 경계하는 모습을 보이고 있다고 31일 평가했다. 통일부 당국자는 이날 기자들과 만나 &quot;최근 북한 노동신문에서 방역과 관련해 국가 사업의 제1순위라고 규정하고 지역의 방역... 
906,<b>코로나</b> 회복세에 세수 52조 더 걷혀…법인세 33조↑·소득세 15조↑,2021년 기업 실적 개선으로 법인세가 증가하고 <b>코로나</b>19 회복세에 따라 소득세와 부가가치세가 크게... 전년 대비 세수 증가 요인을 보면 2021년 기업실적 개선과 <b>코로나</b>19 거리두기 해제에 따른 소비 증가... 
907,중국 &quot;한국발 입국자 전원 <b>코로나</b> 검사&quot;,후 <b>코로나</b>19 검사를 실시할 것이라고 한 것으로 전해졌습니다. 이는 우리 정부가 지난 2일부터 중국발... 관련해 &quot;중국인 <b>코로나</b>19 PCR(유전자증폭) 검사 결과 등을 파악해보고 감내할만 하다고 판단되면 그 전이라도 해제... 
908,<b>코로나</b> 신규확진 1만6000명대…전주대비 약 3500명↓,<b>코로나</b>19 유행이 잦아들고 있는 가운데 7일 신규 확진자 수는 1만6000명대를 기록했다. 중앙방역대책본부는 이날 0시 기준 <b>코로나</b>19 확진자는 1만6120명 늘어 누적 3027만9381명으로 집계됐다고 발표했다. 이날 신규... 
909,"[<b>코로나</b>19] 실내마스크 해제 8일째, 신규확진 1만명대···위중증 이틀째 20...","7일, <b>코로나</b>19 신규 확진자가 1만명대를 기록했다. 위중증 환자는 이틀째 200명대를 기록하면서 감소세가 이어지고 있다. 질병관리청 중앙방역대책본부(방대본)에 따르면 이날 0시 <b>코로나</b>19 신규 확진자가... "
910,WHO <b>코로나</b>19 비상사태 유지 결정…3년 넘기는 최고 경계태세(종합),(현지시간) <b>코로나</b>19에 대해 국제적 공중보건 비상사태(PHEIC)를 유지한다고 밝혔다. 이에 따라 WHO가 2020년 1월 <b>코로나</b>19에 대해 PHEIC를 선언한 이후로 3년 넘게 동일한 경계 수준이 이어진다. WHO는 분기마다 PHEIC 유지... 
911,"中, 한국에만 보복 조치 추가…일본인 비자 발급은 재개, 韓 입국자는 <b>코로나</b>...","중국이 2월 1일부터 한국발 입국자를 대상으로 <b>코로나</b> PCR(유전자증폭) 검사를 의무화한다. 중국은 중국발... 중국이 이달 8일 입국자 대상 <b>코로나</b> 검사와 시설 격리 의무를 전면 폐지한 후, 특정 국가발 입국자를 대상으로... "
912,"파주시, 영유아 <b>코로나</b>19 예방접종 실시",만6개월~4세 영유아...8주(56일) 간격 3차까지 접종 파주시는 <b>코로나</b>19 겨울철 재유행 및 신규 변이 바이러스의 지속 출현에 따라 그간 접종 기회가 없었던 영유아(만 6개월~4세)를 대상으로 <b>코로나</b>19 예방접종을 실시한다.... 
913,[이후남의 영화몽상] <b>코로나</b> 마스크가 카메오?,특히 손님들이 저마다 마스크를 쓴 채 선착장에 나타나는 모습은 단박에 <b>코로나</b>19 시대임을 떠올리게 한다.... 마스크가 상징하는 <b>코로나</b>19는 저명 카메오들이 그렇듯 극중 사건 전개에 영향을 미치진 않는다. 어쩌면... 
914,속초 관광객 수 <b>코로나</b>19 이전 수준 뛰어 넘었다,"<b>코로나</b>19 발생 전 방문객 수를 뛰어넘은 것으로 나타났다. 시에 따르면 관광진흥법에 따라 실시한 관광통계 집계 결과, 2022년도 속초시 방문객은 1,943만6,783명으로 전년 1,464만4,797명 대비 32.7% 증가했다. 이는 <b>코로나</b>19... "
915,&quot;<b>코로나</b>19 신규 확진자 ○○명&quot;…재난문자 3년 만에 중단,2020년 <b>코로나</b>19 사태 시작 후 각 지방자치단체가 발송했던 신규 확진자 통계를 알리는 재난문자가 3년 만에... 행안부 집계에 따르면 2020∼2022년 3년간 전국 지자체가 발송한 <b>코로나</b> 관련 재난문자는 14만5000여건에 이른다.... 
916,"中, 한국발 입국자 <b>코로나</b>19 검사 실시…중국인은 빼고","중국이 한국발 입국자 전원에 대해 <b>코로나</b>19 검사를 실시하기로 한 1일 중국 방역당국은 한국인 등 외국인에 대해서만 <b>코로나</b>19 유전자증폭(PCR) 검사를 시행하는 것으로 알려졌다. 주중 한국대사관, 한중 항공노선에 정통한... "
917,"완주군, 실내 마스크 착용 권고 이후 <b>코로나</b>19 확진자 수 25% 되레 격감",완주군의 <b>코로나</b>19 확진자 수가 실내 마스크 착용의 &apos;권고&apos; 전환 이후 늘어날 것이라는 우려와 달리 되레... <b>코로나</b>19 유행의 감소세에 군민들의 개인수칙 준수 등이 함께 해 확진자 감소로 이어지고 있는 것이라는... 
918,"WHO, <b>코로나</b>19 비상사태 유지…3년 넘기는 최고 경계태세",세계보건기구가 <b>코로나</b>19 바이러스에 대해 공중보건 비상사태를 유지한다고 밝혔습니다. 이로써 3년째 최고... 세계보건기구가 <b>코로나</b>19에 대해 국제적 공중보건 비상사태를 선언한 건 3년전. 세계보건기구는 올해도 이를... 
919,"역시 한국인이 타깃...중국, 한국발 입국자 <b>코로나</b> 검사하며 &quot;중국인은 면제&quot;","한국에서 출발한 입국자에 대한 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 검사를 실시 중인 중국이 중국인은 제외하고 한국인을 비롯한 외국인만 검사하는 것으로 1일 확인됐다. 주한중국대사관과 항공업계에 따르면, 중국... "
920,"<b>코로나</b> 격무 사망 부평공무원, 위험직무 순직 가능할까?",<b>코로나</b>19 격무로 사망한 부산지역 공무원이 최근 법원에서 &apos;위험직무 순직&apos;을 인정받았습니다. 부평도 같은... 상황실에서 <b>코로나</b>19 확진자 동선 파악 업무 등을 담당했습니다. 숨지기 전인 2021년 7월과 8월에는 <b>코로나</b>19... 
921,"전남 목포시, 만 6개월~4세 영유아 대상 <b>코로나</b>19 예방 접종","전남 목포시는 만 6개월부터 4세 영유아를 대상으로 한 <b>코로나</b>19 예방 접종 사전 예약을 진행하고 있다고 6일 밝혔다. 당일 의료기관에 연락해 백신 수급 확인 후 맞는 당일 접종은 13일부터, 사전 예약을 통한 예방 접종은... "
922,中 &quot;병원내 <b>코로나</b> 사망자 정점대비 90% 줄어&quot;,중국 질병예방통제센터가 <b>코로나</b>19에 감염된 뒤 병원에서 사망한 사람 수가 정점 대비 90%가량 줄어들었다고 밝혔다. 센터는 지난 1일 홈페이지에 게재한 &apos;전국 <b>코로나</b>19 감염 상황&apos; 보고서를 통해 전국... 
923,세계 <b>코로나</b>19 상황 개선에 韓 ‘의약품’ 수출 직격탄,전 세계를 집어삼키던 <b>코로나</b>19 팬데믹이 최악의 상황을 넘어 엔데믹화되자 국내 의약품과 진단시약 및... 우선 우리나라가 콜롬비아에 수출한 품목 중 가장 크게 하락세를 보인 품목은 <b>코로나</b>19와 관련된 진단시약 및... 
924,"아시아나 하청업체 패소…대법 &quot;회피 노력 안한 <b>코로나</b> 해고, 부당&quot;","기자 = <b>코로나</b>19 사태 속 무기한 무급휴직에 동의하지 않는 직원들을 해고한 아시아나항공 하청업체의... 케이오는 아니아나항공의 기내 청소 업무를 담당하는 하청업체로, 2020년 3월 <b>코로나</b>19가 확산되자 경영난을 이유로... "
925,"재난문자도 중단, 다가온 <b>코로나</b>19 &apos;일상회복&apos;",© 뉴시스 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 유행이 막바지에 다다르고 있다. 실내 마스크 착용 의무가 해제된 가운데 매일 같이 울리던 각 지방자치단체의 신규 확진자 통계 재난문자도 사라졌다. 정부와... 
926,美 FDA &quot;<b>코로나</b> 감염 의심자도 먹는 치료제 처방받는다&quot;,먹는 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 치료제 처방이 확대될 것으로 전망된다. 6일 미국 식품의약국(FDA)에 따르면 지난 1일(현지시각) <b>코로나</b>19 검사 결과 양성이 아닌 사람에게도 먹는 <b>코로나</b>19 치료제를 처방할... 
927,"정기석, &quot;고위험군 40%는 <b>코로나</b>19 면역 부족…100% 접종해야&quot;",6일 오전 서울 종로구 정부서울청사 별관에서 정기석 <b>코로나</b>19 특별대응단장 겸 국가감염병위기대응자문위원장이 정례 기자회견을 하는 모습. 2023.02.06. (뉴시스)정기석 <b>코로나</b>바이러스감염증-19(이하 <b>코로나</b>19)... 
928,[<b>코로나</b>19] 신규확진 1만4961명…위중증 339명·사망 30명,"중앙방역대책본부는 3일 0시 기준으로 <b>코로나</b>19 신규 확진자가 1만4961명 늘어 누적... 전날 <b>코로나</b>19로 사망한 환자는 30명으로 직전일(36명)보다 6명 감소했다. 누적 사망자는 3만3552명, 누적... "
929,쿠팡 <b>코로나</b>19 집단감염 수사지연은 건강권·인권의 지연,7일 진행된 &apos;송파경찰서는 <b>코로나</b>19 집단감염의 책임자 쿠팡의 책임을 제대로 물어라!&apos; 기자회견에 참여한... kr 2020년 5월 24일과 25일 쿠팡 부천물류센터로 출근한 전유경 씨와 그의 가족은 <b>코로나</b>19에 확진됐다. 백신도... 
930,피로감·불신 키운 &apos;<b>코로나</b> 재난 문자 3년 만에 중단&apos;,"중국발 <b>코로나</b>19 팬데믹 이후 지방자치단체가 발송하던 신규 확진자 통계 재난 문자가 3년 만에 사라진다. 강원도는 &quot;작년 2월부터 <b>코로나</b>19 확진자 수를 알리는 재난 문자 발송을 중단했고, 3일부터는 모든 시·군도 재난... "
931,"8차 유행 日 도쿄의 <b>코로나</b> 신규 확진자 3131명, 21일 연속 감소세","일본 도쿄의 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 감소세가 이어졌다. 도쿄의 신규 확진자는 1일 4012명, 2일 3502명, 3일 2941명, 4일 2992명, 5일 2287명, 6일 1105명에 이어 7일 3131명이 확인돼 누적 428만... "
932,中 “한국발 입국자 대상 <b>코로나</b> 검사”…추가 조치,공항에서 <b>코로나</b>19 검사를 실시하기로 했습니다. 중국 민항국은 오늘(31일) 한중간 노선을 운영하는 한국과 중국 항공사에 &quot;2월 1일부터 한국발 중국행 직항 항공편에 탑승한 사람에 대해 입국 후 <b>코로나</b>19 검사를 실시할... 
933,부산 <b>코로나</b> 누계 확진자 180만명 돌파,"사망 사례는 2769명 유지, 감염 줄면서 재택치료자 6000명대 부산의 <b>코로나</b>19 누계 확진자가 180만명을 넘어섰다. 부산시는 6일 0시 기준으로 <b>코로나</b>19 신규 확진자 337명(누계 180만267명)이 발생했다고... "
934,<b>코로나</b>19 대응 중앙재난안전대책본부 브리핑 (23. 02. 08. 11시),<b>코로나</b>19 대응 중앙재난안전대책본부 브리핑 (23. 02. 08. 11시) 임숙영 / 중앙방역대책본부 상황총괄단장
935,"LG U+, 위드<b>코로나</b> 시대 임직원 참여 나눔 활동 확대",LG유플러스가 실내 마스크 착용 중단을 시작으로 본격화된 위드<b>코로나</b> 시대를 맞아 임직원 직접 참여하는... LG유플러스 관계자는 &quot;지난 3년간 <b>코로나</b>19 확산을 우려해 비대면이나 소규모 인원이 대표로 참석하는 나눔... 
936,美 핵심 기업 실적 &apos;<b>코로나</b> 쇼크&apos; 수준으로,미국 어닝시즌이 정점을 지난 가운데 미 핵심 기업들의 지난해 4분기 실적이 <b>코로나</b>19 팬데믹으로 붕괴된 2년 전 수준으로 돌아갔다는 분석이 나왔다. 경기 불확실성이 여전한데다 실적 추세를 파악하는 주요 경제... 
937,<b>코로나</b>19에도 식지 않는 커피 열풍…작년 수입액 역대 최대,관세청은 <b>코로나</b>19로 음료 수입이 전체적으로 주춤했음에도 불구하고 커피 소비가 식지 않은 데다... <b>코로나</b>19 사태 이후 디카페인 커피에 대한 관심이 높아지며 수입량이 1년 전보다 디카페인 생두는 53.2... 
938,<b>코로나</b>19 백신 접종 이상반응 신고 48만건,"국내에서 <b>코로나</b>19 백신 접종을 시작한 지 100주를 넘어선 가운데, 백신 접종 후 이상반응을 호소한... <b>코로나</b>19 예방접종 안전성 보고서에 따르면 지난 2021년 2월26일부터 지난달 28일까지 국내 <b>코로나</b>19... "
939,"<b>코로나</b>19 확진 5850명…위중증 289명, 사망 18명", 질병관리청 중앙방역대책본부(방대본)에 따르면 <b>코로나</b>19 확진자 수는 6일 0시 기준 5850명으로 늘어... 2%다. <b>코로나</b>19 사망자는 18명으로 직전일(22명)보다 4명 감소했다. 누적 사망자는 3만3596명이 집계됐다.
940,"WHO, <b>코로나</b>19 공중보건 비상 상태 유지 결정",세계보건기구(WHO)는 30일(현지시간) <b>코로나</b>19에 대해 국제적 공중보건 비상사태(PHEIC)를 유지한다고 밝혔다. 이에 따라 WHO가 2020년 1월 <b>코로나</b>19에 대해 PHEIC을 선언한 이후로 3년 넘게 동일한 경계 수준이 이어진다.... 
941,"부산시 복천박물관, ‘<b>코로나</b>-19 극복 기원 연 만들어 날리기’ 시행",개방하고 ‘<b>코로나</b>-19 극복 기원 연 만들어 날리기’ 행사를 시행한다고 밝혔다. 이번 행사는 장기화되는 <b>코로나</b>19 팬데믹 상황에서 가족이 함께 전통 놀이를 즐길 수 있는 문화체험의 장을 열어줌으로써 시민들의 일상에... 
942,"WHO, <b>코로나</b>19 공중보건 비상사태 유지 결정 [2보]",세계보건기구(WHO)는 30일(현지시간) <b>코로나</b>19에 대해 &apos;국제적 공중보건 비상사태(PHEIC)&apos;를 유지한다고 밝혔다. 이에 따라 WHO가 2020년 1월 <b>코로나</b>19에 대해 PHEIC를 선언한 이후로 3년 넘게 동일한 경계 수준이... 
943,전북 주말 이틀 <b>코로나</b>19 확진 702명 늘어,"실내마스크 착용 의무가 해제된 2월 첫 주말 이틀 동안 전북에서 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 확진자는 702명으로, 전주 주말(1093명)보다 감소세를 보였다. 전북은 토요일인 지난 4일 541명, 일요일인... "
944,“나 직장인처럼 보여요?”…<b>코로나</b> 물러서자 ‘오피스룩’ 뜬다,"<b>코로나</b>19 팬데믹 기간 재택근무가 늘면서 편안한 패션이 주목받았다면, 올해는 대면근무 확대에 따라 격식을 갖추면서도 편하게 입을 수 있는 오피스룩이 인기를 끈다. 패션 플랫폼 W컨셉은 이같은 올 봄·여름(SS) 패션... "
945,"(속보) 음성군, <b>코로나</b>19 음성#52,863번∼#52,909번 확진자 발생","▲ 음성군청  음성군은 관내 <b>코로나</b>19 음성#52,863∼#52,909번 확진자가 02월 07일에 발생 했다고 밝혔다. #52... 음성군 관계자는 &quot;실내 마스크 착용 의무는 해제되었으나 발열, 기침 등 <b>코로나</b> 증상이 있는 경우 마스크... "
946,중국발 입국자 2% <b>코로나</b> 양성… 방역당국 “춘제 영향 살펴봐야”,"단기체류 외국인 양성률 4.4% 지난주 중국에서 출발한 내·외국인 입국자들의 <b>코로나</b>19 유전자증폭(PCR) 검사... 1일 중앙방역대책본부에 따르면 지난달 22~28일 1주일간 중국에서 총 7399명이 입국했고, <b>코로나</b>19 유전자증폭... "
947,"질병청 &quot;WHO, <b>코로나</b>19 공중보건 비상사태 유지 결정&quot;",(WHO)가 <b>코로나</b>19 &apos;국제적 공중보건 비상사태&apos;(PHEIC)를 유지하기로 했다. 질병관리청은 WHO가 국제보건규약(IHR) 긴급위원회의 권고를 받아들여 이같이 결정했다고 30일 밝혔다. 질병관리청에 따르면 WHO는 <b>코로나</b>19에... 
948,중국 “<b>코로나</b>19 병원 내 사망자 수 감소 추세”,"중국에서 <b>코로나</b>19에 감염된 뒤 병원에서 사망한 확진자 수가 감소하는 추세를 보이고 있습니다. 중국 질병통제예방센터가 어제(4일) 홈페이지에 올린 전국 <b>코로나</b>19 감염 상황 자료를 보면, 1월 27일∼2월 2일... "
949,[B tv 수원뉴스]도교육청 <b>코로나</b>19 인식조사...&quot;마스크 계속 착용할 것&quot;,"<b>코로나</b>19 방역조치 완화에 앞서 경기도교육청이 도내 학생과 학부모, 교직원을 대상으로 설문조사를... [리포트] 경기도교육청이 도내 학생과 학부모, 교직원 8만3천여 명을 대상으로 <b>코로나</b>19 방역에 관련한 설문조사를... "
950,[찐비트]전세계서 진행한 실험…<b>코로나</b>는 어떻게 근무공간을 바꿨나,Shift)&apos;는 <b>코로나</b>19 팬데믹을 계기로 시작된 사무실의 변화를 꼼꼼히 살펴보고 그동안 우리가 함께해온 실험을 통해 업무 형태의 답을 모색하기 위한 바탕을 마련하는 콘텐츠가 될 것입니다. &quot;<b>코로나</b>19가 세계 최대... 
951,국내 <b>코로나</b>19 확진 5850명…224일 만에 최소,시민들이 <b>코로나</b>19 검사를 받기 위해 줄을 서서 기다리고 있다 / ⓒ시사포커스DB 국내 <b>코로나</b>19 확진자는 5850명으로 지난해 6월 27일 이후 224일 만에 최저치다. 6일 질병관리청 중앙방역대책본부의 집계... 
952,"中, 자국민은 <b>코로나</b> 검사 제외…&apos;보복조치&apos; 재확인",중국 당국이 오늘(1일)부터 한국발 입국자에 대한 <b>코로나</b>19 전수검사를 예고대로 시작했습니다. 중국인들은... 중국 당국이 예고한 &apos;입국 후 <b>코로나</b>19 검사&apos;를 받기 위해서입니다. 출발전 PCR 검사와 별개로 한국발 탑승객... 
953,<b>코로나</b>19 직격탄을 맞은 지역소상공인들,"지난해 지역신용보증재단을 통해 대출받은 대전 소상공인 40곳이 <b>코로나</b>19를 견디지 못해 폐업한 것으로... 특히 <b>코로나</b>19가 폐업에 얼마나 영향을 미쳤는지에 대해 51.3%가 &apos;영향이 매우 큼&apos;을, 46.2%가 &apos;영향이 큼&apos;이라고... "
954,창원시민 카드 소비액 10조 넘어섰다…<b>코로나</b> 발생 전으로 회복,시는 6일 이 같은 내용을 담은 ‘창원시민 카드 소비매출 특성과 <b>코로나</b> 발생에 따른 소비변화 분석’... 창원 내 소비가 <b>코로나</b>19 이전으로 회복된 셈이다. 지난해 기준 창원시민이 다른 지역에서 소비한 금액은... 
955,"WHO, <b>코로나</b>19 국제적 비상사태 유지 결정","세계보건기구, WHO가 <b>코로나</b>19에 대한 국제적 공중보건 비상사태를 유지한다고 밝혔습니다. 최근 중국... [기자] 세계보건기구, WHO가 <b>코로나</b>19에 대해 국제적 공중보건 비상사태를 유지하기로 했습니다. 지난 2020년 1월... "
956,"WHO, <b>코로나</b> 비상사태 유지한다",세계보건기구(WHO)는 30일(현지시간) <b>코로나</b>19에 대해 국제적 공중보건 비상사태(PHEIC)를 3년째 유지한다고 밝혔다. WHO는 분기마다 PHEIC 유지 여부를 새로 판단하는 만큼 우리나라의 <b>코로나</b>19 격리의무 해제 논의도... 
957,중국 &quot;한국발 입국자 대상 <b>코로나</b> 검사&quot;…추가 보복,"중국 정부가 내달 1일부터 한국발 입국자에 대해 중국 내 공항에서 <b>코로나</b>19 검사를 실시하기로 했다. 이는... 후 <b>코로나</b>19 검사를 실시할 것이라고 밝혔다. 중국 측은 PCR(유전자증폭) 검사인지, 신속 항원 검사인지는... "
958,상병수당 받은 <b>코로나</b>19 환자 45명 뿐…아프면 쉴 권리 ‘감감’,"‘아프면 쉴 권리’를 보장하겠다며 정부가 상병수당 제도를 시범 도입했지만, 정작 <b>코로나</b>19로 상병수당을 받은 사람은 45명(1.5%)에 불과한 것으로 확인됐다. 애초 도입 계기가 <b>코로나</b>19 때문이었는데 <b>코로나</b>19... "
959,"영천시, 만 6개월~4세 영유아 <b>코로나</b>19 백신 접종 시작","경북 영천시는 지난 1일 <b>코로나</b>19 감염의 겨울철 재유행 지속, 신규변이가 발생함에 따라 영유아를 대상으로 <b>코로나</b>19 예방접종을 실시한다고 6일 밝혔다. 접종 대상은 만 6개월~4세(2023년 1월 기준, 2018년생 생일... "
960,1월 국제선 항공 <b>코로나</b> 이전 60% 회복,"운항편수는 <b>코로나</b>19 발생 이전 대비 약 60% 회복했으며, 국제선 전체 여객 수는 약 58%, 특히, 인천공항 여객... 3배 증가했으며 <b>코로나</b>19 발생 이전대비 약 10.8% 상회한 실적을 나타냈다. 또, 지난해부터 베트남, 태국... "
961,"목포시, 만 6개월~4세 영유아 대상 <b>코로나</b>19 예방 접종","영유아 <b>코로나</b>19 위험, 예방접종으로 막을 수 있습니다. 목포시가 만 6개월부터 4세 영유아를 대상으로 한 <b>코로나</b>19 예방 접종 사전 예약을 진행하고 있다. 당일 의료기관에 연락해 백신 수급 확인 후 맞는 당일 접종은 2월... "
962,"中 &quot;<b>코로나</b>19 병원 내 사망자, 전주보다 약 50% 감소&quot;",중국에서 <b>코로나</b>19에 감염된 뒤 병원에서 사망한 사람 수가 지난달 초 정점을 찍은 이후 지속 감소하고 있습니다. 중국 질병통제예방센터는 어제(4일) 홈페이지에 올린 전국 <b>코로나</b>19 감염 집계에서 1월 27일∼2월... 
963,대구 &apos;<b>코로나</b>19&apos; 확진자 294명...사망 4명,대구에서 <b>코로나</b>19 확진자가 294명 발생했다. 6일 대구시 재난안전대책본부에 따르면 이날 0시 기준 <b>코로나</b>19 신규 확진자는 294명이 늘어 누적 132만1316명(해외유입 2373명 포함)이다. 구군별로는 동구... 
964,"셀트리온, <b>코로나</b> 진단키트 파트너사 휴마시스에 손배 소송 제기",셀트리온은 <b>코로나</b>19 진단키트 사업 파트너사였던 휴마시스를 상대로 손해배상 및 선급금 반환 청구 소송을... 셀트리온에 따르면 두 회사는 2020년 6월 <b>코로나</b>19 진단키트 개발과 공급을 위한 계약을 했다. 개발 후 양사는... 
965,"[ET] 1월 국제항공편, <b>코로나</b>19 이전 60% 회복 외","국제항공편, <b>코로나</b>19 이전 60% 회복. 해외여행 방역 제한이 풀리면서 하늘길도 꾸준히 열리고 있습니다. 국토교통부에 따르면 지난달 국제선 항공편은 2만 7천여 편이 운항했고요. 461만 명이 탑승했다네요. <b>코로나</b>19... "
966,<b>코로나</b>19 신규확진 알림 재난 문자 3년 만에 중단,"<b>코로나</b>19 발생 이후 매일 스마트폰을 울리던 각 지방자치단체의 신규 확진자 통계 재난문자가 3년 만에... 행안부 집계를 보면 지난 2020∼2022년 3년간 전국 지자체가 발송한 <b>코로나</b> 관련 재난문자는 14만 5,000여 건에... "
967,<b>코로나</b>19 신규 확진자 5850명…위중증 289명·사망 18명,/뉴시스 ［월요신문=고서령 기자］중앙방역대책본부는 6일 0시 기준 <b>코로나</b>19 신규 확진자가 5850명이라고 밝혔다. 위중증 환자 289명·사망자 18명이다. 총 누적 확진자 수는 3026만3261명이다. 누적... 
968,"中, 한국발 입국자 <b>코로나</b> 검사 방침에 &quot;대등한 조치&quot;",1일부터 <b>코로나</b>19 검사를 실시하기로 한 데 대해 &quot;필요한 대등 조치를 취할 이유가 있다&quot;고 주장했다. 이날 마오닝 중국 외교부 대변인은 한중 항공사 등에 통보된 한국발 입국자에 대한 <b>코로나</b>19 검사 방침에 대한 설명을... 
969,"대법, 아시아나케이오 <b>코로나</b>19 경영난 해고는 부당","아시아나항공 하청업체가 ‘<b>코로나</b>19 경영난’을 이유로 직원을 해고한 것을 두고, 부당하다는 판결이... <b>코로나</b>19가 확산하던 2020년 5월 경영난을 이유로 직원들에게 무기한 무급휴직을 요구했고, 이를 거부한 노동자... "
970,실내 공기에 <b>코로나</b>19 &apos;둥둥&apos;…&quot;마스크 필요&quot;,의한 <b>코로나</b>19 감염 가능성은 여전하다는 경고가 나왔다. 충북도 보건환경연구원에 따르면 연구원의 지난해 실내 다중이용시설 호흡기 바이러스 오염 실태조사에서 실내 공기 중에 <b>코로나</b>19 바이러스가 존재하는 사실을... 
971,"경북, 828명 <b>코로나</b>19 확진…사망자는 1명","경북에서 <b>코로나</b>19 확진자 828명이 새로 나왔다. 3일 경북도에 따르면 전날 구미 165명, 포항... <b>코로나</b>19 전담병원 10곳(231병상)에는 36명이 입원해 15.6%의 가동률을 보이고 있다.... "
972,"“급성횡단척수염, <b>코로나</b> 백신과 인과성 높다”",<b>코로나</b>19백신 접종 후 발생한 이상반응인 ‘급성횡단척수염’은 백신 종류와 상관없이 인과성이 높다는... 말초신경성 마비 질환인 길랭-바레증후군(GBS)과 밀러휘셔증후군(MFS)은 <b>코로나</b> 백신 접종과의 인과성 근거가... 
973,"애플, 4분기 매출 전년 대비 5% 감소…중국 <b>코로나</b> 영향",중국에서 <b>코로나</b>19가 확산하면서 주력 상품인 아이폰 생산에 차질이 빚어졌기 때문이다. 2일(현지시각)... 애플의 발목을 잡은 것은 지난해 4분기 중국 내 <b>코로나</b>19 확산세였다. 일반적으로 4분기는 성탄절과 연말 등이... 
974,<b>코로나</b>19 끝났지만 제주에 5성급 호텔들 경쟁적으로 몰리는 까닭은,"5성급 호텔, 제주에서 잇달아 개장 &apos;위드 <b>코로나</b>&apos;로 제주 관광객 수요 감소를 예상하는 목소리에도 불구하고 제주에 고급 호텔들이 속속 모여들며 경쟁의 열기는 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 전보다 더... "
975,미국 무역적자 1200조원 &quot;사상 최대&quot;... <b>코로나</b>로 수입 증가,"이같은 무역적자 증가는 지난해 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 사태 극복 과정에서 경제 회복으로 수요가 급증하고, 기업들이 재고를 쌓는데 주력하면서 수입이 크게 증가한 데 따른 것으로... "
976,전북 <b>코로나</b>19 확진자 557명 발생…10일 연속 1천명대 이하 발생,"전국 신규확진자 16,120명 확진 전북의 <b>코로나</b>19 신규 확진자가 어제보다 396명이 늘어난... 한편 전국의 <b>코로나</b>19 신규 확진자는 어제보다 10,270명이 늘어난 16,120명이 확진 판정을 받았다.... "
977,"셀트리온, 휴마시스 상대 <b>코로나</b> 진단키트 계약 위반 소송",셀트리온은 최근 <b>코로나</b>19 진단키트 사업 파트너사인 휴마시스를 상대로 손해배상 및 선급금 반환 청구 소송을 제기했다고 1일 밝혔다. 앞서 셀트리온과 휴마시스는 <b>코로나</b>19가 전 세계를 휩쓸기 시작했던 지난 2020년... 
978,경북서 881명 <b>코로나</b> 확진…1주일전보다 466명↓· 34.6% 감소,"경북에서 881명의 <b>코로나</b>19 신규 확진자가 발생했다. 5일 경북도에 따르면 전날 포항 230명, 구미... 포함)의 <b>코로나</b>19 감염자가 나왔다. 1주일 전 1347명보다 466명 줄어 34.59% 감소했다. 경북에서는 최근... "
979,"질병청 &quot;中 비자제한 조기해제 검토&quot;... 한-중 양국, <b>코로나</b>19 방역 갈등 해소...",<b>코로나</b> 19 유행 상황이 안정∙감소세로 돌아섰다고 판단한다는 이유다. 지 청장은 &quot;우려했던 춘절 이후 확산 추세도 거의 나타나지 않고 우려했던 새로운 변이도 나타나지 않고 있다&quot;고 설명했다. 지 청장은 또 <b>코로나</b>19... 
980,학생 <b>코로나</b>19 백신 의무화 해제,LA 타임스에 따르면 캘리포니아주가 이달 말(2월28일)을 기점으로 <b>코로나</b>19 팬데믹과 관련한 주 비상사태를 공식적으로 종료할 예정인 가운데 가주 보건당국은 지난해 4월부터 보류해 오던 학생 대상 <b>코로나</b>19 백신... 
